X,Y,id,latitude,longitude,altitude,geometry,city,coordinates,exhibition,full_address,heritage,library,multipurpose,name,ownership,performance,postal_code,province,screen,street_name,street_number,suite,timestamp,ward,n_id
-79.424212,43.6495758,411,43.6495758,-79.424212,,Point,,Toronto,1,"1256 Dundas Street West, Toronto, ON, M6J 1X5
",,,,Gallery TPW,Owned by others,1,"M6J 1X5
",ON,1,Dundas Street West,1256,,1473380419,19,81
-79.4301229,43.6700711,412,43.6700711,-79.4301229,,Point,,Toronto,,"927 Dupont Street, Toronto, ON, M6H 1Z1",,,,Fighting Arts Collective,Owned by others,1,M6H 1Z1,ON,,Dupont Street,927,,1473380419,19,93
-79.4184338,43.63837,413,43.63837,-79.4184338,,Point,,Toronto,,"171 East Liberty Street, Suite 109, Toronto, ON, M6K 3P6",,,,Danceology Studio,Owned by others,1,M6K 3P6,ON,,East Liberty Street,171,Suite 109,1473380419,19,82
-79.4184338,43.63837,414,43.63837,-79.4184338,,Point,,Toronto,1,"171 East Liberty Street, Suite 136, Toronto, ON, M6K 3P6",,,,The Floor Studio Inc.,Owned by others,,M6K 3P6,ON,,East Liberty Street,171,Suite 136,1473380419,19,82
-79.4068307,43.6383458,415,43.6383458,-79.4068307,,Point,,Toronto,1,"100 Garrison Road, Toronto, ON, Toronto",1,,,Fort York National Historic Site (250 Fort York Boulevard),City Owned,,Toronto,ON,,Garrison Road,100,,1473380419,19,82
-79.4172023,43.6601329,416,43.6601329,-79.4172023,,Point,,Toronto,1,"322 Harbord Street, Toronto, ON, M6G 1H1",,,,nanopod: Hybrid Studio,Owned by others,,M6G 1H1,ON,,Harbord Street,322,,1473380419,19,80
-79.4150723,43.6293322,417,43.6293322,-79.4150723,,Point,,Toronto,,"909 Lake Shore Boulevard West, Toronto, ON, M6K 3L3",,,,Molson Amphitheatre,Owned by others,1,M6K 3L3,ON,,Lake Shore Boulevard West,909,,1473380419,19,82
-79.413533,43.628428799999988,418,43.6284288,-79.413533,,Point,,Toronto,,"955 Lake Shore Boulevard West, Toronto, ON, M6K 3B9",,,1,Ontario Place (Echo Beach),Owned by others,1,M6K 3B9,ON,1,Lake Shore Boulevard West,955,,1473380419,19,82
-79.4137845,43.6590849,419,43.6590849,-79.4137845,,Point,,Toronto,,"477 Manning Avenue, Toronto, ON, M6G 2V8",1,,1,The Church of St. Mary Magdalene,Owned by others,1,M6G 2V8,ON,,Manning Avenue,477,,1473380419,19,80
-79.4054746,43.647418,420,43.647418,-79.4054746,,Point,,Toronto,1,"14 Markham Street, Toronto, ON, M6J  2E9",,,,Hub 14,Owned by others,,M6J  2E9,ON,,Markham Street,14,,1473380419,19,81
-79.4117811,43.6637604,421,43.6637604,-79.4117811,,Point,,Toronto,,"581 Markham Street, Toronto, ON, M6G 2L7",,,1,The Victory Caf,Owned by others,1,M6G 2L7,ON,,Markham Street,581,,1473380419,19,80
-79.4124577,43.6640966,422,43.6640966,-79.4124577,,Point,,Toronto,1,"600 Markham Street, Toronto, ON, M6G2L8",,,,Spence Gallery,Owned by others,,M6G2L8,ON,,Markham Street,600,,1473380419,19,80
-79.4123134,43.6641515,423,43.6641515,-79.4123134,,Point,,Toronto,,"602 Markham Street, Toronto, ON, M6G 2L8",,,,Tightrope Books Office,Owned by others,1,M6G 2L8,ON,,Markham Street,602,,1473380419,19,80
-79.4120101,43.6644061,424,43.6644061,-79.4120101,,Point,,Toronto,1,"603 Markham Street, Toronto, ON, M6G 2L7",,,,The Central,Owned by others,1,M6G 2L7,ON,,Markham Street,603,,1473380419,19,80
-79.4124361,43.6645116,425,43.6645116,-79.4124361,,Point,,Toronto,1,"612 Markham Street, Toronto, ON, M6G 2L8",,,1,Beit Zatoun House,Owned by others,1,M6G 2L8,ON,1,Markham Street,612,,1473380419,19,80
-79.4206816,43.6629289,426,43.6629289,-79.4206816,,Point,,Toronto,,"485 Montrose Avenue, Toronto, ON, M6G 3K4",,,1,Bob Abate Community Recreation Centre,City Owned,1,M6G 3K4,ON,,Montrose Avenue,485,,1473380419,19,80
-79.4032682,43.641608100000013,427,43.6416081,-79.4032682,,Point,,Toronto,,"89 Niagara Street, B, Toronto, ON, M5V 1C3",1,,,Trash Palace,Owned by others,1,M5V 1C3,ON,1,Niagara Street,89,B,1473380419,19,82
-79.4043156,43.6416115,428,43.6416115,-79.4043156,,Point,,Toronto,1,"100 Niagara Street, Toronto, ON, M5V 1C5",1,,,Diaz Contemporary,Owned by others,1,M5V 1C5,ON,,Niagara Street,100,,1473380419,19,82
-79.4042645,43.641336,429,43.641336,-79.4042645,,Point,,Toronto,1,"109 Niagara Street, Toronto, ON, M5V 1C3",,,1,The Coffin Factory,Owned by others,,M5V 1C3,ON,,Niagara Street,109,,1473380419,19,82
-79.4091469,43.6449856,430,43.6449856,-79.4091469,,Point,,Toronto,1,"254 Niagara Street, Toronto, ON, M6J 2L8",,,,"2 of 2 Gallery, Pari Nadimi Gallery",Owned by others,,M6J 2L8,ON,,Niagara Street,254,,1473380419,19,82
-79.4188688,43.6442232,431,43.6442232,-79.4188688,,Point,,Toronto,1,"9 Ossington Avenue, Toronto, ON, M6J 2Y8",,,,InterAccess Electronic Media Arts Centre,Owned by others,,M6J 2Y8,ON,1,Ossington Avenue,9,,1473380419,19,81
-79.4188688,43.6442232,432,43.6442232,-79.4188688,,Point,,Toronto,,"9 Ossington Avenue, Suite 200, Toronto, ON, M6J 2Y8",,,,Sole Gallery,Owned by others,1,M6J 2Y8,ON,,Ossington Avenue,9,Suite 200,1473380419,19,81
-79.4190129,43.644530499999988,433,43.6445305,-79.4190129,,Point,,Toronto,1,"12 Ossington Avenue, Toronto, ON, M6J 2Y7",1,,,Angell Gallery,Owned by others,,M6J 2Y7,ON,,Ossington Avenue,12,,1473380419,19,81
-79.4194212,43.6451888,434,43.6451888,-79.4194212,,Point,,Toronto,1,"44 Ossington Avenue, Toronto, ON, M6J 2Y9",,,,Lennox Contemporary,Owned by others,,M6J 2Y9,ON,,Ossington Avenue,44,,1473380419,19,81
-79.4194894,43.6455148,435,43.6455148,-79.4194894,,Point,,Toronto,1,"58 Ossington Avenue, Toronto, ON, M6J 2Y9",,,,Xpace,Owned by others,,M6J 2Y9,ON,,Ossington Avenue,58,,1473380419,19,81
-79.4193567,43.645609,436,43.645609,-79.4193567,,Point,,Toronto,1,"61 Ossington Avenue, Toronto, ON, M6J 2Y9",,,,The Ossington (Gallery 61),Owned by others,,M6J 2Y9,ON,,Ossington Avenue,61,,1473380419,19,81
-79.4196138,43.6456021,437,43.6456021,-79.4196138,,Point,,Toronto,,"64 Ossington Avenue, Toronto, ON, M6J 2Y7",,,1,Academy of Lions,Owned by others,,M6J 2Y7,ON,,Ossington Avenue,64,,1473380419,19,81
-79.4197937,43.6458914,438,43.6458914,-79.4197937,,Point,,Toronto,1,"78 Ossington Avenue, Toronto, ON, M6J 2Y7",1,,,AWOL Gallery,Owned by others,1,M6J 2Y7,ON,,Ossington Avenue,78,,1473380419,19,81
-79.4198299,43.6463313,439,43.6463313,-79.4198299,,Point,,Toronto,,"100 Ossington Avenue, Toronto, ON, M6J 2Z4",,,,Lower Ossington Theatre,Owned by others,1,M6J 2Z4,ON,,Ossington Avenue,100,,1473380419,19,81
-79.4195164,43.6464682,440,43.6464682,-79.4195164,,Point,,Toronto,,"103 Ossington Avenue, Toronto, ON, M6J 2Z2",,,1,Sport Club Lusitania of Toronto,Owned by others,,M6J 2Z2,ON,,Ossington Avenue,103,,1473380419,19,81
-79.4197655,43.6470662,441,43.6470662,-79.4197655,,Point,,Toronto,1,"129 Ossington Avenue, Toronto, ON, M6J 2Z6",,,,Gallery 129,Owned by others,,M6J 2Z6,ON,,Ossington Avenue,129,,1473380419,19,81
-79.4196377,43.6471969,442,43.6471969,-79.4196377,,Point,,Toronto,1,"131 Ossington Avenue, Toronto, ON, M6J 2Z6",,,,O'Born Contemporary,Owned by others,1,M6J 2Z6,ON,,Ossington Avenue,131,,1473380419,19,81
-79.4207857,43.6491122,443,43.6491122,-79.4207857,,Point,,Toronto,,"218 Ossington Avenue, Toronto, ON, M6J2 Z9",,,,The Painted Lady,Owned by others,1,M6J2 Z9,ON,,Ossington Avenue,218,,1473380419,19,81
-79.4207667,43.6497366,444,43.6497366,-79.4207667,,Point,,Toronto,,"249 Ossington Avenue, Toronto, ON, M6J 3A1",,,,The Dakota Tavern,Owned by others,1,M6J 3A1,ON,,Ossington Avenue,249,,1473380419,19,81
-79.4126855,43.6349629,445,43.6349629,-79.4126855,,Point,,Toronto,,"100 Princes' Boulevard, Toronto, ON, M6K 3C3",1,,1,"Direct Energy Centre (Ricoh Coliseum, National Trade Centre)",Owned by others,1,M6K 3C3,ON,,Princes' Boulevard,100,,1473380419,19,82
-79.4213438,43.6327076,446,43.6327076,-79.4213438,,Point,,Toronto,,"190 Princes' Boulevard, Toronto, ON, M6K 3C3",1,,,Queen Elizabeth Theatre,Owned by others,1,M6K 3C3,ON,,Princes' Boulevard,190,,1473380419,19,82
-79.4212583,43.632270299999988,447,43.6322703,-79.4212583,,Point,,Toronto,1,"195 Princes' Boulevard, Toronto, ON, M6K 3C3",1,,1,The Better Living Centre,Owned by others,1,M6K 3C3,ON,,Princes' Boulevard,195,,1473380419,19,82
-79.4074811,43.6466143,448,43.6466143,-79.4074811,,Point,,Toronto,1,"680 Queen Street West, Toronto, ON, M6J 1E3",,,,Magic Pony Gallery,Owned by others,,M6J 1E3,ON,,Queen Street West,680,,1473380419,19,81
-79.4068958,43.6464618,449,43.6464618,-79.4068958,,Point,,Toronto,,"739 Queen Street West, Toronto, ON, M6J 1G1",,,,The Raq,Owned by others,1,M6J 1G1,ON,,Queen Street West,739,,1473380419,19,82
-79.4078138,43.6463274,450,43.6463274,-79.4078138,,Point,,Toronto,1,"761 Queen Street West, Suite 201, Toronto, ON, M6J 1G1",,,,Inspirations Studio,Owned by others,,M6J 1G1,ON,,Queen Street West,761,Suite 201,1473380419,19,82
-79.4138873,43.6454767,451,43.6454767,-79.4138873,,Point,,Toronto,,"790 Queen Street West, Toronto, ON, M6J 1G3",,,1,Trinity Bellwood Park (Gorevale Fieldhouse),City Owned,,M6J 1G3,ON,,Queen Street West,790,,1473380419,19,81
-79.359547,43.6749065,452,43.6749065,-79.359547,,Point,,Toronto,1,"817 Queen Street West, Toronto, ON, M4K 3C3",,,,Gypsy Co-op / The Dog's Bollocks,Owned by others,1,M4K 3C3,ON,,Queen Street West,817,,1473380419,19,68
-79.4093353,43.6460119,453,43.6460119,-79.4093353,,Point,,Toronto,,"821 Queen Street West, Toronto, ON, M6J 1E9",,,,The Toronto Institute for the Enjoyment of Music,Owned by others,1,M6J 1E9,ON,,Queen Street West,821,,1473380419,19,82
-79.4100929,43.6457982,454,43.6457982,-79.4100929,,Point,,Toronto,,"841 Queen Street West, Toronto, ON, M6J-1G4",,,,2Q Video,Owned by others,,M6J-1G4,ON,1,Queen Street West,841,,1473380419,19,82
-79.4115899,43.6455688,455,43.6455688,-79.4115899,,Point,,Toronto,1,"887 Queen Street West, Toronto, ON, M6J 1G5",,,,The Paper Place,Owned by others,,M6J 1G5,ON,,Queen Street West,887,,1473380419,19,82
-79.4147668,43.6451347,456,43.6451347,-79.4147668,,Point,,Toronto,1,"888 Queen Street West, Toronto, ON, M6J 1G3",,,,Elaine Fleck Gallery,Owned by others,1,M6J 1G3,ON,,Queen Street West,888,,1473380419,19,81
-79.414803,43.6451476,457,43.6451476,-79.414803,,Point,,Toronto,1,"890 Queen Street West, Toronto, ON, M6J 3X5",,,,The Devil's Workshop,Owned by others,,M6J 3X5,ON,,Queen Street West,890,,1473380419,19,81
-79.4156087,43.6450714,458,43.6450714,-79.4156087,,Point,,Toronto,1,"900 Queen Street West, Toronto, ON, M6J 1H1",,,,"Artscape West Queen West (Garden, Ontario Crafts Council)",Owned by others,,M6J 1H1,ON,,Queen Street West,900,,1473380419,19,81
-79.415367,43.6450221,459,43.6450221,-79.415367,,Point,,Toronto,1,"906 Queen Street West, Toronto, ON, M6J 1G6",,,,Graven Feather,Owned by others,,M6J 1G6,ON,,Queen Street West,906,,1473380419,19,81
-79.4167316,43.644878,460,43.644878,-79.4167316,,Point,,Toronto,1,"944 Queen Street West, Toronto, ON, M6J 1E9",,,,Clint Roenisch Gallery,Owned by others,,M6J 1E9,ON,,Queen Street West,944,,1473380419,19,81
-79.416986100000017,43.6446638,461,43.6446638,-79.4169861,,Point,,Toronto,1,"952 Queen Street West, Toronto, ON, M6J 1G8",,,,Museum of Contemporary Canadian Art (MOCCA),Owned by others,,M6J 1G8,ON,,Queen Street West,952,,1473380419,19,81
-79.416986100000017,43.6446638,462,43.6446638,-79.4169861,,Point,,Toronto,,"952 Queen Street West, Toronto, ON, M6J 1G8",,,,Max the Mutt Animation School,Owned by others,,M6J 1G8,ON,1,Queen Street West,952,,1473380419,19,81
-79.3940998,43.6749818,463,43.6749818,-79.3940998,,Point,,Toronto,1,"952 Queen Street West, Suite 200, Toronto, ON, M5R 2E2",,,,Edward Day Gallery,Owned by others,,M5R 2E2,ON,,Queen Street West,952,Suite 200,1473380419,19,95
-79.4172082,43.6447215,464,43.6447215,-79.4172082,,Point,,Toronto,1,"962 Queen Street West, Toronto, ON, M6J 1G8",,,,Zsa Zsa Gallery,Owned by others,,M6J 1G8,ON,,Queen Street West,962,,1473380419,19,81
-79.4178854,43.6445127,465,43.6445127,-79.4178854,,Point,,Toronto,1,"978 Queen Street West, Toronto, ON, M6J 1H4",,,,Show Gallery,Owned by others,,M6J 1H4,ON,,Queen Street West,978,,1473380419,19,81
-79.4179287,43.6444037,466,43.6444037,-79.4179287,,Point,,Toronto,1,"980 Queen Street West, Toronto, ON, M6J 1H1",,,,Paul Petro Contemporary Art,Owned by others,,M6J 1H1,ON,,Queen Street West,980,,1473380419,19,81
-79.4182002,43.6444745,467,43.6444745,-79.4182002,,Point,,Toronto,1,"984 Queen Street West, Toronto, ON, M6J 1H4",,,,Propeller Centre for the Visual Arts,Owned by others,,M6J 1H4,ON,,Queen Street West,984,,1473380419,19,81
-79.418263,43.6444075,468,43.6444075,-79.418263,,Point,,Toronto,1,"990 Queen Street West, Toronto, ON, M6J 1H1",,,,Ontario Crafts Council Gallery,Owned by others,,M6J 1H1,ON,,Queen Street West,990,,1473380419,19,81
-79.4173192,43.6430754,469,43.6430754,-79.4173192,,Point,,Toronto,,"1001 Queen Street West, Toronto, ON, M6J 1H9",1,,,Centre for Addiction and Mental Health (Workman Theatre),Owned by others,1,M6J 1H9,ON,,Queen Street West,1001,,1473380419,19,82
-79.4197729,43.6441873,470,43.6441873,-79.4197729,,Point,,Toronto,1,"1026 Queen Street West, Toronto, ON, M6J 1H6",,,,Stephen Bulger Gallery,Owned by others,1,M6J 1H6,ON,,Queen Street West,1026,,1473380419,19,81
-79.4219205,43.6437018,471,43.6437018,-79.4219205,,Point,,Toronto,,"1082 Queen Street West, Toronto, ON, M6J 1H8",,,,Board of Directors Gallery,Owned by others,1,M6J 1H8,ON,1,Queen Street West,1082,,1473380419,19,81
-79.4220537,43.643697,472,43.643697,-79.4220537,,Point,,Toronto,1,"1086 Queen Street West, Toronto, ON, M6J 1HB",,,,Katharine Mulherin Contemporary Gallery & Art Projects,Owned by others,,M6J 1HB,ON,,Queen Street West,1086,,1473380419,19,81
-79.4220782,43.6432475,473,43.6432475,-79.4220782,,Point,,Toronto,,"1087 Queen Street West, Toronto, ON, M6J 1H3",1,,1,The Great Hall,Owned by others,1,M6J 1H3,ON,,Queen Street West,1087,,1473380419,19,82
-79.4237656,43.6327588,474,43.6327588,-79.4237656,,Point,,Toronto,1,"15 Saskatchewan Road, Toronto, ON, M6K 3C3",1,,,Muzik: the Nightclub at Exhibition Place,Owned by others,,M6K 3C3,ON,1,Saskatchewan Road,15,,1473380419,19,82
-79.416245,43.6450975,475,43.6450975,-79.416245,,Point,,Toronto,1,"107 Shaw Street, Toronto, ON, M6J 2W4",,,,107Shaw,Owned by others,,M6J 2W4,ON,,Shaw Street,107,,1473380419,19,81
-79.4175984,43.646861,476,43.646861,-79.4175984,,Point,,Toronto,1,"180 Shaw Street, Toronto, ON, M6J 2W5",1,,1,Artscape Shaw Street Centre (Givins/Shaw Public School),Owned by others,1,M6J 2W5,ON,,Shaw Street,180,,1473380419,19,81
-79.4218311,43.6574228,477,43.6574228,-79.4218311,,Point,,Toronto,1,"570 Shaw Street, Toronto, ON, M6G 3L6",,,,Central Commerce Collegiate Theatre,Owned by others,1,M6G 3L6,ON,1,Shaw Street,570,,1473380419,19,80
-79.420166,43.6393449,478,43.6393449,-79.420166,,Point,,Toronto,1,"1 Snooker Street, Toronto, ON, M6K 1G1",1,,,Academy of Spherical Arts,Owned by others,,M6K 1G1,ON,,Snooker Street,1,,1473380419,19,82
-79.4100446,43.637196,479,43.637196,-79.4100446,,Point,,Toronto,,"2 Strachan Avenue, Toronto, ON, M6K 3K3",1,,1,Canadian National Exhibition (Stanley Barracks),City Owned,,M6K 3K3,ON,,Strachan Avenue,2,,1473380419,19,82
-79.4116174,43.6442152,480,43.6442152,-79.4116174,,Point,,Toronto,,"94 Stafford St.
, Toronto, ON, M6J 2S1   
",,,,M-DO Centre for World Music and Dance,Owned by others,1,"M6J 2S1   
",ON,,"Stafford St.
",94,,1473380419,19,82
-79.4059344,43.6453433,481,43.6453433,-79.4059344,,Point,,Toronto,1,"129 Tecumseth Street, Toronto, ON, M6J 2H2",,,,Birch Libralato,Owned by others,,M6J 2H2,ON,,Tecumseth Street,129,,1473380419,19,82
-79.4060345,43.6455168,482,43.6455168,-79.4060345,,Point,,Toronto,1,"133 Tecumseth Street, Toronto, ON, M6J 2H2",,,,Georgia Scherman Projects,Owned by others,,M6J 2H2,ON,,Tecumseth Street,133,,1473380419,19,82
-79.4061707,43.6455631,483,43.6455631,-79.4061707,,Point,,Toronto,1,"137 Tecumseth Street, Toronto, ON, M6J 2H4",,,,Susan Hobbs,Owned by others,,M6J 2H4,ON,,Tecumseth Street,137,,1473380419,19,82
-79.4099434,43.6442425,484,43.6442425,-79.4099434,,Point,,Toronto,,"155 Walnut Avenue, Toronto, ON, M6J 3W3",,,,The Array Space (Arraymusic),Owned by others,1,M6J 3W3,ON,,Walnut Avenue,155,,1473380419,19,82
-79.4100232,43.6443517,485,43.6443517,-79.4100232,,Point,,Toronto,,"163 Walnut Avenue, Toronto, ON, M6J 3W3",,,,Majlis Multidisciplinary Arts,Owned by others,1,M6J 3W3,ON,,Walnut Avenue,163,,1473380419,19,82
-79.4114403,43.6450769,486,43.6450769,-79.4114403,,Point,,Toronto,1,"198 Walnut Avenue, Unit 3, Toronto, ON, M6J 1C9",,,,Alison Milne Gallery,Owned by others,,M6J 1C9,ON,,Walnut Avenue,198,Unit 3,1473380419,19,82
-79.4030702,43.6422818,487,43.6422818,-79.4030702,,Point,,Toronto,,"575 Wellington Street West, Toronto, ON, M5V 2R6",,,,Rapier Wit,Owned by others,1,M5V 2R6,ON,,Wellington Street West,575,,1473380419,19,82
-79.383972900000018,43.6534922,488,43.6534922,-79.3839729,,Point,,Toronto,1,"263 Adelaide Street West, Loft 404, Toronto, ON, M5H 1Y2",1,,,Loft 404,Owned by others,,M5H 1Y2,ON,,Adelaide Street West,263,Loft 404,1473380419,20,76
-79.3895629,43.6477782,489,43.6477782,-79.3895629,,Point,,Toronto,,"263 Adelaide Street West, Unit B30, Toronto, ON, M5H 1Y2",1,,,Mad for Dance Studio,Owned by others,1,M5H 1Y2,ON,,Adelaide Street West,263,Unit B30,1473380419,20,77
-79.3895629,43.6477782,490,43.6477782,-79.3895629,,Point,,Toronto,1,"263 Adelaide Street West, Suite 4007, Toronto, ON, M5H 1Y2",1,,,MARCORMEDIA Full Service Visual Studio,Owned by others,,M5H 1Y2,ON,1,Adelaide Street West,263,Suite 4007,1473380419,20,77
-79.3965673,43.646763500000013,491,43.6467635,-79.3965673,,Point,,Toronto,1,"404 Adelaide Street West, Toronto, ON, M5V 3C1",,,,Launch Projects Gallery,Owned by others,,M5V 3C1,ON,,Adelaide Street West,404,,1473380419,20,77
-79.3967258,43.6466453,492,43.6466453,-79.3967258,,Point,,Toronto,1,"410 Adelaide Street West, Toronto, ON, M5V 1S8",,,1,Toronto School of Art,Owned by others,,M5V 1S8,ON,,Adelaide Street West,410,,1473380419,20,77
-79.3977406,43.6460984,493,43.6460984,-79.3977406,,Point,,Toronto,,"425 Adelaide Street West, Toronto, ON, M5V 3C1",,,,footwork bar,Owned by others,1,M5V 3C1,ON,,Adelaide Street West,425,,1473380419,20,77
-79.4012759,43.6530085,494,43.6530085,-79.4012759,,Point,,Toronto,1,"167 Augusta Avenue, Toronto, ON, M5T 2L4",,,1,Kapisanan Philippine Centre for Arts & Culture,Owned by others,,M5T 2L4,ON,,Augusta Avenue,167,,1473380419,20,78
-79.4014786,43.6540622,495,43.6540622,-79.4014786,,Point,,Toronto,,"207 Augusta Avenue, Toronto, ON, M5T 2L4",,,,Aspetta Caffe,Owned by others,1,M5T 2L4,ON,,Augusta Avenue,207,,1473380419,20,78
-79.4014786,43.6540622,496,43.6540622,-79.4014786,,Point,,Toronto,1,"209 Augusta Avenue, Toronto, ON, M5T 2L4",,,,Double Double Land,Owned by others,,M5T 2L4,ON,,Augusta Avenue,209,,1473380419,20,78
-79.4024601,43.6549385,497,43.6549385,-79.4024601,,Point,,Toronto,1,"224 Augusta Avenue, Toronto, ON, M5T 2L7",,,,Poetry Jazz Cafe,Owned by others,1,M5T 2L7,ON,,Augusta Avenue,224,,1473380419,20,78
-79.4032267,43.6565816,498,43.6565816,-79.4032267,,Point,,Toronto,,"268 Augusta Avenue, Toronto, ON, M5T 2L9",,,,The Supermarket,Owned by others,1,M5T 2L9,ON,,Augusta Avenue,268,,1473380419,20,78
-79.4023148,43.6559148,499,43.6559148,-79.4023148,,Point,,Toronto,1,"277 Augusta Avenue, Toronto, ON, M5T 2M1",,,,The White House Studio,Owned by others,,M5T 2M1,ON,,Augusta Avenue,277,,1473380419,20,78
-79.4026826,43.6563609,500,43.6563609,-79.4026826,,Point,,Toronto,,"299 Augusta Avenue, Toronto, ON, M5T 1N9",,,,Bread and Circus Theatre Bar,Owned by others,1,M5T 1N9,ON,,Augusta Avenue,299,,1473380419,20,78
-79.3975006,43.6765333,501,43.6765333,-79.3975006,,Point,,Toronto,1,"214 Avenue Road, Toronto, ON, M5R 2J4",,,,TeodoraART Gallery,Owned by others,,M5R 2J4,ON,,Avenue Road,214,,1473380419,20,95
-79.3975028,43.6765505,502,43.6765505,-79.3975028,,Point,,Toronto,1,"216 Avenue Road, Toronto, ON, M5R 2J4",,,,Studio Vogue Gallery,Owned by others,,M5R 2J4,ON,,Avenue Road,216,,1473380419,20,95
-79.3950776,43.6557909,503,43.6557909,-79.3950776,,Point,,Toronto,1,"50 Baldwin Street, Toronto, ON, M5T 1L4",1,,,George Brown House,Owned by others,,M5T 1L4,ON,,Baldwin Street,50,,1473380419,20,78
-79.4027373,43.6455699,504,43.6455699,-79.4027373,,Point,,Toronto,,"125 Bathurst Street, Toronto, ON, M5V 2R2",1,,1,"Factory Theatre (Studio, Mainspace)",Owned by others,1,M5V 2R2,ON,,Bathurst Street,125,,1473380419,20,77
-79.403382,43.6456606,505,43.6456606,-79.403382,,Point,,Toronto,,"133 Bathurst Street, Toronto, ON, M5V 2R2",,,,DNA Theatre,Owned by others,1,M5V 2R2,ON,,Bathurst Street,133,,1473380419,20,77
-79.4053826,43.6520357,506,43.6520357,-79.4053826,,Point,,Toronto,,"327 Bathurst Street, Toronto, ON, M5T 1J1",,1,1,Sanderson Branch (TPL),City Owned,1,M5T 1J1,ON,,Bathurst Street,327,,1473380419,20,78
-79.4071592,43.6555957,507,43.6555957,-79.4071592,,Point,,Toronto,,"463 Bathurst Street, Toronto, ON, M5T 2S9",,,,The Cineforum,Owned by others,,M5T 2S9,ON,1,Bathurst Street,463,,1473380419,20,78
-79.4087127,43.6639869,508,43.6639869,-79.4087127,,Point,,Toronto,1,"725 Bathurst Street, Toronto, ON, M5S 2R5",1,,1,Central Technical High School (Art Centre),Owned by others,,M5S 2R5,ON,,Bathurst Street,725,,1473380419,20,79
-79.4114716,43.665399,509,43.665399,-79.4114716,,Point,,Toronto,,"794 Bathurst Street, Toronto, ON, M5R 3G2",,,,The Annex Wreckroom,Owned by others,1,M5R 3G2,ON,,Bathurst Street,794,,1473380419,20,95
-79.4129755,43.6685908,510,43.6685908,-79.4129755,,Point,,Toronto,1,"918 Bathurst Street, Toronto, ON, M5R3G5",,,,"The 918 Bathhurst Centre for Culture, Media, Arts and Education",Owned by others,,M5R3G5,ON,1,Bathurst Street,918,,1473380419,20,95
-79.4143431,43.6726214,511,43.6726214,-79.4143431,,Point,,Toronto,1,"1086 Bathurst Street, Toronto, ON, M5R 3G8",,,,La Parete Gallery,Owned by others,,M5R 3G8,ON,,Bathurst Street,1086,,1473380419,20,95
-79.4000991,43.6751277,512,43.6751277,-79.4000991,,Point,,Toronto,,"168 Bedford Road, Toronto, ON, M5R 2K9",,,,Designers Walk Resource Centre,Owned by others,1,M5R 2K9,ON,,Bedford Road,168,,1473380419,20,95
